Unnamed: 0,cost,trade_size,volatility
96676,,0.000505308,0.429436952
96677,,0.001861658,0.127201824
96678,,0.000355516,0.151572566
96679,,0.001686899,0.176929705
96680,,0.006203091,0.106441659
96681,,0.004564954,0.084848051
96682,,0.000309317,0.199937201
96683,,0.001752685,0.187348075
96684,,0.005375726,0.270805833
96685,,4.73e-05,0.394688273
96686,,0.001835333,0.015408936
96687,,0.016236393,0.037046832
96688,,0.000287367,0.223958988
96689,,1.67e-05,0.267450617
96690,,0.013275888,0.26436451
96691,,0.001107182,0.076982371
96692,,0.000227265,0.424340099
96693,,0.002471645,0.092879061
96694,,0.005079134,0.489257399
96695,,3.93e-05,0.200685097
96696,,0.000110356,0.393351411
96697,,0.090954929,0.145378279
96698,,0.000865367,0.49683459
96699,,0.000978255,0.183731796
96700,,0.000194589,0.346481144
96701,,1.51e-05,0.423530197
96702,,6.95e-05,0.111110937
96703,,3.86e-06,0.012250948
96704,,8.48e-06,0.223991631
96705,,0.001290385,0.058186969
96706,,0.000123558,0.292603029
96707,,0.00051012,0.222569637
96708,,0.000424546,0.21034479
96709,,0.012866533,0.378905359
96710,,6.46e-06,0.510408533
96711,,0.003367048,0.254849952
96712,,0.00655158,0.181130565
96713,,0.000291756,0.137105712
96714,,2.13e-05,0.268519399
96715,,0.002334581,0.045295045
96716,,0.000146604,0.210119531
96717,,2.84e-05,0.327306112
96718,,0.00253164,0.144009286
96719,,1.5e-05,0.337226287
96720,,0.003940275,0.250267879
96721,,8.73e-05,0.201185274
96722,,5.67e-05,0.200619166
96723,,1.35e-05,0.118645055
96724,,1.95e-05,0.251528897
96725,,3.7e-05,0.048672701
96726,,0.002725666,0.230373481
96727,,0.000202684,0.074459769
96728,,5.06e-05,0.02575574
96729,,0.000312877,0.283139297
96730,,0.000493127,0.194946186
96731,,9.65e-06,0.170795719
96732,,0.001002313,0.177913227
96733,,0.000563093,0.104409951
96734,,1.02e-05,0.422595712
96735,,0.00047284,0.697327625
96736,,0.001310145,0.185732748
96737,,0.085851396,0.067888477
96738,,0.000486224,0.111857246
96739,,0.000115517,0.06234377
96740,,0.000144596,0.189340928
96741,,5.84e-05,0.261885942
96742,,0.000179186,0.309430124
96743,,0.001173696,0.469339206
96744,,0.004697278,0.306173609
96745,,0.000437205,0.341449269
96746,,0.000677094,0.047779266
96747,,0.002166665,0.32535523
96748,,0.000295163,0.2415863
96749,,0.002904528,0.505219827
96750,,0.025360019,0.132387062
96751,,0.015230933,0.057225581
96752,,0.00032711,0.302692839
96753,,2.64e-05,0.120471318
96754,,0.0,0.486707474
96755,,0.000489733,0.232720801
96756,,0.018205793,0.186514737
96757,,1.64e-05,0.492341433
96758,,0.002025651,0.256633945
96759,,0.000702781,0.070552534
96760,,0.000406101,0.246285439
96761,,0.042351285,0.342626423
96762,,0.002111238,0.216609526
96763,,0.000206273,0.129480825
96764,,2.82e-05,0.572716153
96765,,3.88e-06,0.41362131
96766,,0.002233089,0.042725072
96767,,6.98e-06,0.182025548
96768,,0.006852222,0.159423483
96769,,0.001526368,0.427970314
96770,,6.58e-06,0.9043795
96771,,3.17e-05,0.015549729
96772,,4.55e-06,0.360550344
96773,,0.000185828,0.131441813
96774,,4.19e-06,0.205469671
96775,,0.003338833,0.176188514
96776,,0.003975002,0.197769023
96777,,2.32e-05,0.046822386
96778,,0.000449015,0.031729222
96779,,0.00146299,0.124804147
96780,,5.01e-06,0.508829852
96781,,0.000479402,0.246216693
96782,,0.007755091,0.251102181
96783,,0.030334866,0.009441424
96784,,0.006624873,0.156460186
96785,,0.005628467,0.209412025
96786,,8.29e-05,0.153610288
96787,,0.014566298,0.381924713
96788,,7.04e-07,0.042983784
96789,,0.001703023,0.412220584
96790,,0.000192561,0.007846674
96791,,5e-06,0.224171585
96792,,0.000257387,0.361283112
96793,,8.88e-06,0.487804446
96794,,0.000150575,0.085449939
96795,,0.001634813,0.132880659
96796,,0.002151035,0.169074588
96797,,0.002376331,0.219270715
96798,,0.00383253,0.186916337
96799,,4.63e-05,0.315174222
96800,,6.39e-06,0.002920606
96801,,0.000899982,0.274022857
96802,,0.001302572,0.041327747
96803,,0.000118638,0.427218421
96804,,6.19e-05,0.507920362
96805,,0.001515888,0.102024896
96806,,0.001609418,0.009687477
96807,,1.83e-05,0.372106283
96808,,0.0,0.40917794
96809,,0.000139902,0.054195556
96810,,0.000659094,0.091471891
96811,,0.008925492,0.253130126
96812,,4.11e-06,0.008610262
96813,,1.78e-06,0.21802198
96814,,0.000119654,0.151921037
96815,,0.004245758,0.156930687
96816,,0.000535343,0.365668988
96817,,0.000235588,0.259495277
96818,,0.013516772,0.109778826
96819,,0.000141768,0.247265807
96820,,0.037701107,0.088899957
96821,,0.000845918,0.090406594
96822,,0.001285157,0.309267642
96823,,0.000247514,0.043192858
96824,,0.002787937,0.57430565
96825,,0.00011792,0.131556798
96826,,6.72e-06,0.373524176
96827,,0.001270345,0.105653482
96828,,0.00028049,0.354583014
96829,,0.002580389,0.209757365
96830,,0.002747383,0.381952152
96831,,0.000449702,0.293221309
96832,,1.61e-05,0.295970223
96833,,0.000191298,0.436940776
96834,,0.007805659,0.335535616
96835,,0.000313334,0.19487176
96836,,0.000460753,0.142508177
96837,,0.003998513,0.329679516
96838,,3.99e-05,0.128850365
96839,,0.000292728,0.263900481
96840,,1.42e-05,0.567485189
96841,,3.02e-06,0.35907714
96842,,0.000206608,0.061877367
96843,,0.007224089,0.298766833
96844,,7.54e-05,0.19559168
96845,,0.00036266,0.211847475
96846,,0.002084933,0.043979498
96847,,2.35e-05,0.205407713
96848,,0.006308271,0.273635025
96849,,0.000404207,0.072867111
96850,,0.000138903,0.422771296
96851,,2.31e-05,0.385215991
96852,,0.00234464,0.127395139
96853,,8.73e-05,0.400580099
96854,,0.000439348,0.346042236
96855,,1.7e-05,0.355359708
96856,,0.001593091,0.254663198
96857,,0.000657378,0.044706079
96858,,0.003095723,0.257778347
96859,,6.18e-05,0.234459027
96860,,3.91e-05,0.394030531
96861,,6.37e-05,0.34484185
96862,,0.002822399,0.200289192
96863,,0.000836481,0.381096608
96864,,0.000471247,0.17276991
96865,,0.001338974,0.024245311
96866,,1.55e-05,0.230168459
96867,,0.000380278,0.32814836
96868,,0.000125886,0.252647265
96869,,1.79e-05,0.594879723
96870,,0.002565511,0.153982828
96871,,5.08e-05,0.573034369
96872,,7.1e-05,0.210263945
96873,,0.021189825,0.003616606
96874,,0.000477243,0.177170061
96875,,0.003640166,0.079131738
96876,,0.000131306,0.498822
96877,,0.000931085,0.048195166
96878,,4.68e-05,0.003172118
96879,,0.000522513,0.110461667
96880,,0.006161473,0.103357018
96881,,4.94e-05,0.664695407
96882,,0.005300082,0.264407366
96883,,9.59e-05,0.124377613
96884,,0.0035569,0.107469824
96885,,0.000117324,0.362487139
96886,,0.005057386,0.188281491
96887,,1.43e-05,0.35064783
96888,,0.004037106,0.050216018
96889,,0.001138121,0.31007461
96890,,3.52e-05,0.0280052
96891,,3.95e-05,0.374403091
96892,,8.36e-06,0.173035454
96893,,9.51e-05,0.264185644
96894,,0.00022814,0.556520946
96895,,0.002076433,0.373296219
96896,,0.000595871,0.168739522
96897,,0.000216556,0.514627242
96898,,0.000206717,0.542029349
96899,,5.47e-05,0.822232867
96900,,0.000389277,0.300103701
96901,,0.042175391,0.271974684
96902,,0.00141945,0.397013286
96903,,0.000135512,0.234357918
96904,,0.000154779,0.198261113
96905,,0.000962603,0.354378119
96906,,3.88e-06,0.330187321
96907,,0.000371158,0.06116993
96908,,0.000657903,0.669685921
96909,,0.000917448,0.287301738
96910,,4.59e-05,0.250491505
96911,,0.000692353,0.0075829
96912,,0.006917791,0.194560519
96913,,0.00425528,0.131416362
96914,,0.000216084,0.058168931
96915,,0.001126282,0.251112467
96916,,0.001178555,0.311122819
96917,,0.000292016,0.091671407
96918,,8.48e-05,0.051049396
96919,,2.46e-05,0.002937285
96920,,0.001113613,0.199140849
96921,,2.44e-05,1.236255346
96922,,5.94e-05,0.24498138
96923,,0.00041252,0.149775565
96924,,7.07e-05,0.531856129
96925,,6.32e-05,0.298362364
96926,,0.00036458,0.28155622
96927,,1.54e-05,0.010857777
96928,,4.54e-05,0.359121388
96929,,0.011805412,0.195033326
96930,,4.37e-05,0.37220302
96931,,8.19e-05,0.310933381
96932,,0.000172513,0.112934648
96933,,9.42e-05,0.172337374
96934,,0.001600783,0.066663251
96935,,0.001264031,0.182971052
96936,,0.000198724,0.030865733
96937,,5.8e-05,0.197807447
96938,,7.61e-05,0.267662026
96939,,0.0,0.545790727
96940,,4.25e-05,0.339627023
96941,,0.001669385,0.244714115
96942,,0.000193675,0.326591829
96943,,0.000227872,0.159756211
96944,,0.000927982,0.213166461
96945,,0.024843281,0.134953452
96946,,0.00767265,0.166169186
96947,,0.002264115,0.114662428
96948,,0.0,0.622173262
96949,,0.067864893,0.214365204
96950,,0.000153498,0.297094317
96951,,0.005149071,0.231424085
96952,,2.29e-05,0.204823817
96953,,0.000281311,0.104964977
96954,,0.003370221,0.367630214
96955,,0.008969514,0.176665976
96956,,0.000502079,0.169802645
96957,,0.001534702,0.200983413
96958,,6.91e-05,0.255370798
96959,,2.42e-06,0.645137113
96960,,0.000264826,0.460298265
96961,,0.006100977,0.141113489
96962,,0.001332708,0.362528534
96963,,0.000483755,0.158526391
96964,,0.010940435,0.103949723
96965,,0.000221543,0.173371509
96966,,5.65e-05,0.102703736
96967,,0.000623847,0.425038113
96968,,5.55e-05,0.086347231
96969,,0.000848352,0.501200023
96970,,0.000663156,0.262077831
96971,,6.43e-05,0.554056114
96972,,0.001035724,0.071671595
96973,,0.008724094,0.195167181
96974,,0.001172268,0.360669405
96975,,0.000235173,0.369532911
96976,,0.001474629,0.109902981
96977,,8.13e-05,0.215592391
96978,,0.001088828,0.224271259
96979,,0.015237795,0.009783545
96980,,4.91e-05,0.321850697
96981,,0.000219987,0.102335038
96982,,6.42e-05,0.206881957
96983,,0.000659908,0.38976996
96984,,1.17e-05,0.26035514
96985,,5.45e-05,0.708541318
96986,,0.001132993,0.073792149
96987,,0.000771927,0.215354508
96988,,0.000161859,0.291636472
96989,,0.003764723,0.09802539
96990,,0.000585365,0.181965622
96991,,0.007519381,0.00291889
96992,,0.000272993,0.217436299
96993,,0.002674284,0.222023851
96994,,0.005364896,0.009098626
96995,,1.82e-05,0.334757133
96996,,0.000326694,0.3802958
96997,,0.00192273,0.110383506
96998,,0.002831778,0.294687591
96999,,0.003767398,0.074758227
97000,,0.000212814,0.104385232
97001,,0.00508127,0.075783478
97002,,0.023203535,0.200496175
97003,,0.00158053,0.161964147
97004,,0.007411561,0.129394818
97005,,0.00162999,0.52954033
97006,,1.26e-05,0.345941288
97007,,0.002888359,0.431563192
97008,,0.013137984,0.165201869
97009,,5.54e-05,0.031886262
97010,,3.76e-05,0.297147352
97011,,0.005039001,0.335932923
97012,,3.81e-05,0.148949379
97013,,0.005185817,0.185049255
97014,,0.00066653,0.373812913
97015,,0.001377546,0.217105056
97016,,0.018677954,0.378768861
97017,,7.31e-05,0.117111816
97018,,0.000329353,0.322429755
97019,,1.65e-05,0.353594094
97020,,0.001009889,0.150519763
97021,,0.01926702,0.210504132
97022,,0.012754679,0.186032841
97023,,0.008538367,0.067057616
97024,,0.002678985,0.296474018
97025,,0.009507239,0.100707098
97026,,0.000141095,0.134123164
97027,,0.000243416,0.243450564
97028,,0.002098495,0.209353817
97029,,0.000968368,0.044867045
97030,,0.000142121,0.207707221
97031,,0.000118122,0.192065631
97032,,0.005269132,0.130584025
97033,,0.004695777,0.243720627
97034,,7.7e-05,0.466646844
97035,,0.002606323,0.224755689
97036,,0.001892324,0.034301506
97037,,1.1e-05,0.30619013
97038,,0.002270754,0.209786104
97039,,1.3e-05,0.236773851
97040,,0.001175581,0.620365719
97041,,0.000729024,1.254525567
97042,,6.67e-05,0.121999565
97043,,0.004801138,0.343035017
97044,,0.000165328,0.137323261
97045,,1.72e-05,0.462109639
97046,,0.001861863,0.186636293
97047,,0.000507097,0.196461681
97048,,0.008355132,0.261197118
97049,,3.02e-05,0.011013986
97050,,5.95e-06,0.324690815
97051,,0.000359487,0.351428458
97052,,0.006510681,0.270067273
97053,,0.003719919,0.187466094
97054,,0.001563027,0.277008329
97055,,0.002381227,0.370258198
97056,,0.005153278,0.201339586
97057,,0.000197978,0.327711512
97058,,0.000126311,0.312927442
97059,,3.4e-05,0.047273558
97060,,0.000822583,0.511395572
97061,,3.75e-05,0.237218315
97062,,0.000205795,0.139466968
97063,,0.001840633,0.20356842
97064,,0.000776098,0.232217613
97065,,0.004790079,0.113937656
97066,,9.23e-05,0.261910401
97067,,4.66e-05,0.329594824
97068,,0.00316202,0.274978185
97069,,0.00555298,0.144718991
97070,,0.002277291,0.176108905
97071,,0.003581864,0.05233152
97072,,0.000152289,0.313761399
97073,,0.00019745,0.050013539
97074,,0.001114144,0.19138679
97075,,0.00010611,0.160881147
97076,,4.9e-05,0.580308943
97077,,0.000102664,0.304777572
97078,,0.000687419,0.359378564
97079,,0.00086267,0.415860583
97080,,0.000139302,0.211053228
97081,,1.2e-05,0.101068745
97082,,0.012092966,0.17162231
97083,,0.000949567,0.336324701
97084,,2.79e-06,0.580352472
97085,,0.007472775,0.394844618
97086,,0.004528749,0.200213559
97087,,0.000460411,0.350829902
97088,,7.9e-05,0.193605925
97089,,0.000379641,0.197612245
97090,,0.000269622,0.541354897
97091,,4.35e-05,0.168775766
97092,,0.001843607,0.168620743
97093,,0.000490341,0.151962729
97094,,0.001286404,0.179071918
97095,,2.17e-05,0.555905118
97096,,0.000105102,0.552293762
97097,,0.000110265,0.004734874
97098,,0.000126608,0.356579383
97099,,0.000521483,0.670022815
97100,,8.25e-05,0.159278009
97101,,3.08e-05,0.335507887
97102,,0.000916791,0.867386879
97103,,4.99e-05,0.241126839
97104,,6.98e-05,0.250818111
97105,,0.011957841,0.163653927
97106,,0.00344477,0.011731744
97107,,0.000462251,0.138697281
97108,,9.28e-05,0.202507766
97109,,0.009859856,0.007607567
97110,,0.004204361,0.290334059
97111,,0.009026412,0.226275545
97112,,0.000519954,0.130950911
97113,,0.002305521,0.110218417
97114,,0.008479734,0.158228118
97115,,0.000534624,0.091687376
97116,,0.000100038,0.177872753
97117,,5.35e-05,0.28897735
97118,,0.003166552,0.435018849
97119,,0.001223232,0.032505874
97120,,0.04268824,0.213481913
97121,,0.000197394,0.144773732
97122,,0.000184657,0.04237558
97123,,0.000190132,0.394426203
97124,,4.56e-05,0.27049036
97125,,0.00068943,0.049694048
97126,,0.004873071,0.2000586
97127,,0.000289812,0.36617662
97128,,0.007551889,0.397921675
97129,,1.13e-05,0.403430245
97130,,0.000118029,0.165609378
97131,,0.00623098,0.1987807
97132,,0.001080226,0.120041571
97133,,0.003800063,0.23814267
97134,,0.000141814,0.029537772
97135,,7.64e-05,0.355359708
97136,,8.58e-05,0.638621799
97137,,0.00025482,0.14438743
97138,,0.000569947,0.133965494
97139,,0.00058598,0.105118222
97140,,0.00584187,0.173044278
97141,,0.000476409,0.289899245
97142,,2.41e-05,0.013764051
97143,,8.09e-06,0.43463847
97144,,0.000769096,0.129518235
97145,,0.000393175,0.243615394
97146,,0.001086768,0.594761828
97147,,0.0,0.526929586
97148,,0.003244366,0.206530069
97149,,0.020243199,0.302377799
97150,,2.16e-05,0.097000788
97151,,0.002643993,0.099971266
97152,,6.39e-05,0.280396177
97153,,0.00038102,0.103992843
97154,,0.000421407,0.202270729
97155,,4.26e-05,0.428469989
97156,,0.001048295,0.328331758
97157,,0.001324882,0.315756667
97158,,4.05e-05,0.138697439
97159,,0.00080091,0.208279991
97160,,3.81e-06,0.242909472
97161,,0.001644082,0.201567133
97162,,7.64e-05,0.156240218
97163,,0.006854627,0.270164245
97164,,0.000511722,0.021830618
97165,,0.005546098,0.104276218
97166,,0.000624907,0.198282574
97167,,5.42e-05,0.048850255
97168,,8.15e-06,0.086861088
97169,,0.000107701,0.342726672
97170,,0.0048707,0.207059972
97171,,4.13e-05,0.189340928
97172,,0.005198748,0.049551703
97173,,0.013581498,0.073785389
97174,,7.62e-05,0.314393287
97175,,7.13e-05,0.334171607
97176,,0.001830575,0.058242337
97177,,0.006172456,0.21286953
97178,,0.002555809,0.115222647
97179,,0.000745474,0.290742491
97180,,1.87e-05,0.494366486
97181,,8.55e-06,0.395615962
97182,,0.000543902,0.048326371
97183,,0.001581457,0.447674672
97184,,0.001112661,0.252632213
97185,,0.001205061,0.329503167
97186,,0.001640288,0.272781802
97187,,2.15e-05,0.323867034
97188,,9.66e-05,0.072019304
97189,,0.000329741,0.487661981
97190,,0.006711468,0.321203495
97191,,0.000177015,0.093077462
97192,,0.002348747,0.461295419
97193,,0.001667811,0.14495254
97194,,0.001875295,0.2537953
97195,,1.82e-05,0.139345506
97196,,0.000283536,0.142066266
97197,,0.009825061,0.178830469
97198,,7.37e-05,0.260079916
97199,,3.5e-05,0.50968937
97200,,0.003017293,0.212937639
97201,,0.000730428,0.350514719
97202,,1.83e-05,0.80952504
97203,,0.001161027,0.317586507
97204,,0.026812136,0.070264732
97205,,0.009377259,0.085585835
97206,,0.00087235,0.44167822
97207,,0.000165209,0.251292451
97208,,1.44e-05,0.287329431
97209,,0.001900986,0.252353958
97210,,0.001158638,0.180738602
97211,,0.00097468,0.077578172
97212,,0.002117489,0.213921305
97213,,0.000213438,0.359003324
97214,,5.03e-05,0.088697008
97215,,0.002427719,0.151299739
97216,,0.006931537,0.050919013
97217,,0.010193481,0.537477111
97218,,0.000784213,0.0089805
97219,,1.16e-05,0.019106052
97220,,7.6e-05,0.200933308
97221,,5.52e-05,0.202084419
97222,,0.000104232,0.195899682
97223,,0.001729115,0.112753697
97224,,7.75e-05,0.271005276
97225,,0.002320404,0.288036316
97226,,1.13e-05,0.232926898
97227,,0.001411394,0.171197581
97228,,2e-06,0.316701595
97229,,1.99e-05,0.188914157
97230,,2.96e-06,0.226052713
97231,,0.001817319,0.162513015
97232,,0.000186164,0.402972845
97233,,0.000129599,0.24644823
97234,,0.001004892,0.416422794
97235,,0.000896708,0.266069398
97236,,0.003631139,0.048587659
97237,,0.001988688,0.132958678
97238,,0.003817702,0.243537016
97239,,3.26e-05,0.251644234
97240,,1.62e-06,0.38747126
97241,,0.001991034,0.240012021
97242,,0.022585417,0.341613734
97243,,0.025739695,0.113303204
97244,,0.0,0.168596945
97245,,1.14e-05,0.484365574
97246,,0.00083368,0.389323136
97247,,0.00029567,0.24961678
97248,,0.001081484,0.263097379
97249,,9.83e-06,0.468380925
97250,,0.000313101,0.22054568
97251,,0.000127952,0.324955895
97252,,0.000924224,0.383782403
97253,,0.000830299,0.345502298
97254,,1.16e-05,0.152555419
97255,,0.000856415,0.07801359
97256,,0.000359849,0.235350029
97257,,0.000666776,0.171491721
97258,,0.002990654,0.2208556
97259,,0.009918067,0.140426602
97260,,5.01e-05,0.305304771
97261,,0.002118219,0.07736088
97262,,0.004238602,0.203813407
97263,,0.000231178,0.481975893
97264,,0.004138982,0.157787543
97265,,1.51e-05,0.267102304
97266,,0.002650719,0.039020892
97267,,0.000150874,0.100424931
97268,,0.000123778,0.409575908
97269,,0.022840707,0.117538597
97270,,0.004329496,0.21764446
97271,,6.98e-05,0.024923928
97272,,0.005469768,0.146072065
97273,,5.35e-05,0.416388549
97274,,0.000625769,0.304258248
97275,,0.001296366,0.174971806
97276,,2.55e-05,0.232234604
97277,,8.08e-05,0.06793848
97278,,0.000624241,0.4026664
97279,,1.51e-05,0.553578838
97280,,7.77e-06,0.102312443
97281,,0.002339416,0.275504624
97282,,5.98e-06,0.245736909
97283,,3.12e-05,0.47159931
97284,,1.41e-06,0.388592111
97285,,5.6e-05,0.259720983
97286,,0.000251268,0.249310936
97287,,0.001183413,0.270632607
97288,,0.000384828,0.531683397
97289,,0.000349297,0.098676273
97290,,0.000200444,0.063455498
97291,,0.001501784,0.265883172
97292,,0.005947702,0.044177399
97293,,0.000409318,0.48366095
97294,,4.29e-06,0.442925326
97295,,9.55e-06,0.33712466
97296,,7.44e-05,0.234417151
97297,,0.000501363,0.259807441
97298,,0.011599093,0.255745838
97299,,6.43e-06,0.182121074
97300,,4.95e-05,0.184535459
97301,,0.000105589,0.504154468
97302,,7.73e-06,0.377827488
97303,,0.000129419,0.51656992
97304,,3.74e-06,0.342988352
97305,,0.004031609,0.161858001
97306,,0.001816131,0.498385816
97307,,0.000269408,0.254709407
97308,,0.000358895,0.148179543
97309,,0.005332119,0.043794168
97310,,0.000489047,0.657785617
97311,,9.4e-05,0.378359792
97312,,9.03e-05,0.040958481
97313,,0.002964114,0.155090165
97314,,0.00035643,0.184900607
97315,,0.000220131,0.150196968
97316,,0.00148173,0.523584856
97317,,0.00465929,0.015905324
97318,,1.42e-05,0.321189567
97319,,6.05e-05,0.1521726
97320,,0.002840863,0.197700871
97321,,2.09e-05,0.187766222
97322,,2.37e-05,0.222366051
97323,,6.73e-05,0.209942426
97324,,2.28e-05,0.347326107
97325,,0.000433936,0.127872701
97326,,1.9e-05,0.151623539
97327,,0.003853566,0.244577824
97328,,0.001858294,0.228371925
97329,,2.35e-05,0.23637155
97330,,0.003830258,0.16945796
97331,,0.000848638,0.050192816
97332,,0.000769704,0.323836101
97333,,0.041929778,0.222158768
97334,,9.45e-07,0.057778633
97335,,0.005004849,0.267733345
97336,,0.000779681,0.040744359
97337,,4.85e-05,0.238656089
97338,,9.34e-05,0.363052153
97339,,0.003015844,0.14467798
97340,,0.0,0.524841602
97341,,0.000998935,0.404407967
97342,,0.012831375,0.24935407
97343,,6.09e-05,0.230961536
97344,,0.001486717,0.341231894
97345,,0.001712617,0.315868959
97346,,0.000564238,0.39986227
97347,,2.81e-05,0.282747343
97348,,0.044265773,0.146625164
97349,,0.001269448,0.033217102
97350,,0.000874441,0.276800549
97351,,0.001965115,0.208936442
97352,,0.000383541,0.125881315
97353,,0.001029538,0.122260682
97354,,0.00050773,0.204148262
97355,,0.020746269,0.344353149
97356,,2.51e-05,0.311710457
97357,,0.001139541,0.235554729
97358,,0.019603969,0.185881647
97359,,4.71e-05,0.222301122
97360,,6.13e-06,0.287706824
97361,,4.67e-05,0.415549711
97362,,0.001286897,0.210134326
97363,,4.91e-06,0.011640392
97364,,1.9e-05,0.104245621
97365,,0.00032383,0.20072983
97366,,2.81e-05,0.139240101
97367,,0.000121879,0.337149971
97368,,0.008527721,0.21080528
97369,,1.56e-05,0.174277658
97370,,6.46e-05,0.011048299
97371,,0.017185189,0.150834832
97372,,2.06e-05,0.173638985
97373,,5.06e-05,0.177477261
97374,,3.45e-05,0.341369268
97375,,0.000422128,0.188565185
97376,,0.000313257,0.051589669
97377,,0.001442932,0.198122001
97378,,0.002260209,0.031109887
97379,,2.62e-05,0.158038269
97380,,7.95e-05,0.3140936
97381,,0.004161323,0.315419689
97382,,5.96e-05,0.345955213
97383,,9.37e-05,0.267067348
97384,,0.000122624,0.26681464
97385,,0.000689179,0.438938321
97386,,0.00109564,0.107090963
97387,,0.00045729,0.178829386
97388,,0.000248949,0.289912426
97389,,0.006235082,0.460127168
97390,,0.016996389,0.164421312
97391,,0.00630693,0.212948007
97392,,0.000537246,0.111900589
97393,,4.59e-06,0.111632123
97394,,3.55e-06,0.425373635
97395,,0.000121281,0.175357239
97396,,0.00017423,0.111674574
97397,,0.00064427,0.176986596
97398,,8.07e-05,0.221098399
97399,,0.00117087,0.23176415
97400,,0.00971123,0.3239538
97401,,0.003611409,0.321522935
97402,,0.009545772,0.270488625
97403,,0.041888169,0.232933727
97404,,0.005880566,0.076697729
97405,,0.001084227,0.031242356
97406,,0.000186058,0.219686946
97407,,3.13e-05,0.217657793
97408,,0.000245082,0.248916421
97409,,0.000357978,0.201267913
97410,,0.001004045,0.168581733
97411,,8.65e-05,0.229942942
97412,,0.000799084,0.014852348
97413,,0.000286073,0.296555682
97414,,7.84e-05,0.280324732
97415,,0.003458961,0.324908213
97416,,5.8e-05,0.170883442
97417,,2.24e-05,0.228434902
97418,,0.001726173,0.372865941
97419,,0.004893943,0.32298302
97420,,0.000587202,0.050036829
97421,,4.56e-05,0.154430627
97422,,0.00050683,0.050134126
97423,,1.6e-05,0.150066751
97424,,2.8e-05,0.297476314
97425,,0.006330026,0.104957627
97426,,1.37e-05,0.109490818
97427,,2.09e-05,0.138380297
97428,,0.000989833,0.189132753
97429,,9.87e-05,0.254092091
97430,,0.000145293,0.367738789
97431,,1.63e-05,0.122728189
97432,,1.11e-05,0.135451866
97433,,0.001381119,0.169659105
97434,,0.055636661,0.130284687
97435,,1.62e-05,0.285833659
97436,,6.68e-05,0.271474515
97437,,0.000956482,0.408088658
97438,,0.000149739,0.201429048
97439,,0.000509354,0.469914406
97440,,0.00061954,0.012577909
97441,,0.000412041,0.171134228
97442,,0.000486064,0.152742175
97443,,0.000285513,0.412041175
97444,,0.001403821,0.067369979
97445,,0.000564577,0.299225473
97446,,0.000164412,0.353662207
97447,,0.003237344,0.399986918
97448,,0.002209409,0.011978991
97449,,0.000492742,0.035839168
97450,,0.000315858,0.596075202
97451,,4.36e-05,0.207120378
97452,,0.007040732,0.359158642
97453,,0.000846665,0.204964047
97454,,0.007559822,0.221317711
97455,,7.16e-05,0.117432274
97456,,0.022867807,0.345332877
97457,,0.000289503,0.252645275
97458,,0.000113848,0.091124778
97459,,0.000215713,0.261872841
97460,,0.000538372,0.407208063
97461,,0.001549079,0.188877671
97462,,0.003056719,0.135806583
97463,,2.56e-05,0.316421364
97464,,0.007126483,0.197201536
97465,,2.58e-05,0.625746089
97466,,0.009464938,0.266441486
97467,,0.00105849,0.061740652
97468,,3.54e-05,0.319663104
97469,,0.000411797,0.413660598
97470,,7.5e-06,0.328351945
97471,,0.001701497,0.218346868
97472,,8.99e-05,0.277006717
97473,,0.000992008,0.231214676
97474,,0.001428463,0.200272686
97475,,0.000298699,0.04465969
97476,,0.001854844,0.34532593
97477,,0.008792015,0.061556824
97478,,0.000595377,0.355474555
97479,,0.000208661,0.241278735
97480,,0.000309673,0.023060897
97481,,0.005864167,0.250406831
97482,,0.000415531,0.226470093
97483,,0.000208224,0.052268342
97484,,0.000464506,0.227717116
97485,,0.012761259,0.251323428
97486,,9.47e-05,0.408675436
97487,,0.016338746,0.291812387
97488,,0.0004195,0.269689809
97489,,0.000807939,0.159840162
97490,,0.000588956,0.356479742
97491,,2.6e-05,0.126519992
97492,,0.023906698,0.263089151
97493,,0.001708172,0.129655254
97494,,0.002312702,0.195667334
97495,,0.003416228,0.204428014
97496,,0.035202311,0.585617337
97497,,0.000398431,0.206530069
97498,,0.00822732,0.178877104
97499,,0.000948875,0.012577909
97500,,0.000211413,0.547238029
97501,,0.000350514,0.132956774
97502,,8.82e-06,0.37692518
97503,,0.000326345,0.56340908
97504,,0.002982808,0.34998597
97505,,0.002661143,0.297006963
97506,,4.93e-06,0.130479794
97507,,0.000677335,0.250768528
97508,,0.000353548,0.209963498
97509,,0.000179007,0.196281273
97510,,0.002364692,0.288955645
97511,,0.017219842,0.28085734
97512,,0.015419264,0.210002716
97513,,0.00228305,0.097379294
97514,,0.001436531,0.233306893
97515,,6.65e-05,0.279623794
97516,,0.000394468,0.201939371
97517,,0.000514154,0.268031266
97518,,0.000541182,0.179028891
97519,,0.000265897,0.307617713
97520,,0.019220316,0.015347396
97521,,0.000210247,0.559971629
97522,,1.2e-06,0.046230051
97523,,0.00667703,0.195389508
97524,,0.000716865,0.525069224
97525,,0.000307925,0.434696087
97526,,0.029967406,0.188800813
97527,,0.017225345,0.200660067
97528,,0.002047021,0.345700293
97529,,0.004474251,0.119683712
97530,,5.04e-05,0.208120065
97531,,0.002122181,0.450106708
97532,,0.000359578,0.011079352
97533,,0.000715993,0.543244973
97534,,0.003031696,0.289899245
